Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.16.0.1-192.168.10.50-14735-80-6,172.16.0.1,14735,192.168.10.50,80,6,7/7/2017 3:57,8874792,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.704288731,0.450714789,2958264.0,5123860.086,8874788,1,8874792,2958264.0,5123860.086,8874788,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.450714789,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,8874788.0,0.0,8874788,8874788,DDoS
172.16.0.1-192.168.10.50-51981-80-6,172.16.0.1,51981,192.168.10.50,80,6,7/7/2017 3:56,71960559,8,5,56,11601,20,0,7.0,5.656854249,4380,0,2320.2,2207.341206,161.9915154,0.180654517,5996713.25,20300000.0,70600000,1,70600000,10100000.0,26700000.0,70600000,1,1362530,340632.5,676111.4839,1354787,184,0,0,0,0,172,112,0.11117201,0.069482506,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7.0,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,46037.0,0.0,46037,46037,70600000.0,0.0,70600000,70600000,DDoS
172.16.0.1-192.168.10.50-14463-80-6,172.16.0.1,14463,192.168.10.50,80,6,7/7/2017 3:57,704206,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,16519.31395,11.36031218,100600.8571,265601.0438,702927,4,1015,507.5,620.1326471,946,69,704153,176038.25,351259.449,702927,4,0,0,0,0,72,112,4.260117068,7.100195113,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49640-80-6,172.16.0.1,49640,192.168.10.50,80,6,7/7/2017 3:56,35992,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,323210.7135,250.0555679,4499.0,12035.36606,34267,16,1402,701.0,905.0966799,1341,61,35915,7183.0,15151.1274,34267,16,0,0,0,0,72,132,83.35185597,166.7037119,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14249-80-6,172.16.0.1,14249,192.168.10.50,80,6,7/7/2017 3:56,1090994,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,21.9982878,3.6663813,363664.6667,623843.1397,1084011,1015,1090994,363664.6667,623843.1397,1084011,1015,0,0.0,0.0,0,0,0,0,0,0,80,0,3.6663813,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51989-80-6,172.16.0.1,51989,192.168.10.50,80,6,7/7/2017 3:56,874317,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13298.38034,10.29374929,109289.625,306853.4728,868702,1,5023,2511.5,3550.383148,5022,1,874175,174835.0,387889.8253,868702,14,0,0,0,0,72,132,3.431249764,6.862499528,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14645-80-6,172.16.0.1,14645,192.168.10.50,80,6,7/7/2017 3:57,676896,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,17185.80107,10.34132274,112816.0,275832.8254,675857,5,962,481.0,657.6093065,946,16,676810,225603.3333,389931.3985,675857,5,0,0,0,0,72,92,4.431995462,5.909327282,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
146.148.127.183-192.168.10.5-443-55266-6,192.168.10.5,55266,146.148.127.183,443,6,7/7/2017 3:30,117996713,14,12,1011,4958,366,0,72.21428571,105.7516529,2788,0,413.1666667,848.2264742,50.58615489,0.220345121,4719868.52,16200000.0,58600000,3,118000000,9076670.231,22000000.0,58600000,22,118000000,10700000.0,23700000.0,58800000,3,0,0,0,0,292,252,0.118647373,0.101697748,0,2788,221.0740741,583.8088416,340832.7635,0,0,0,1,0,0,0,0,0,229.5769231,72.21428571,413.1666667,292,0,0,0,0,0,0,14,1011,12,4958,8192,127,13,20,421960.5,336511.4101,659910,184011,58500000.0,168466.7764,58600000,58400000,BENIGN
192.168.10.3-192.168.10.5-53-53174-17,192.168.10.5,53174,192.168.10.3,53,17,7/7/2017 3:30,266,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1218045.113,15037.59398,88.66666667,148.3790192,260,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,7518.796992,7518.796992,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,64,0,0,0,0,0,0,2,60,2,264,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51738-80-6,172.16.0.1,51738,192.168.10.50,80,6,7/7/2017 3:56,72102571,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,161.6724596,0.166429572,6554779.182,18700000.0,62300000,49,71400000,10200000.0,23200000.0,62300000,230,745637,248545.6667,422170.1081,735996,159,0,0,0,0,172,92,0.110953048,0.055476524,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,748.0,0.0,748,748,35700000.0,37700000.0,62300000,9024946,DDoS
172.16.0.1-192.168.10.50-51798-80-6,172.16.0.1,51798,192.168.10.50,80,6,7/7/2017 3:56,815899,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,14250.53836,11.03077709,101987.375,283832.0287,804374,14,11100,5550.0,7670.694362,10974,126,815793,163158.6,358482.421,804374,14,0,0,0,0,72,132,3.676925698,7.353851396,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-49683-80-6,172.16.0.1,49683,192.168.10.50,80,6,7/7/2017 3:56,12257045,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.447571988,0.407928665,3064261.25,6127093.846,12300000,390,12300000,3064261.25,6127093.846,12300000,390,0,0.0,0.0,0,0,0,0,0,0,100,0,0.407928665,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2143.0,0.0,2143,2143,12300000.0,0.0,12300000,12300000,DDoS
172.16.0.1-192.168.10.50-49874-80-6,172.16.0.1,49874,192.168.10.50,80,6,7/7/2017 3:56,915374,2,6,20,11607,20,0,10.0,14.14213562,4380,0,1934.5,2177.344966,12701.91201,8.739597148,130767.7143,345416.8534,914099,3,1144,1144.0,0.0,1144,1144,915321,183064.2,408661.1706,914099,3,0,0,0,0,52,132,2.184899287,6.554697861,0,4380,1291.888889,1972.862923,3892188.111,0,0,0,1,0,0,0,0,3,1453.375,10.0,1934.5,52,0,0,0,0,0,0,2,20,6,11607,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-59017-17,192.168.10.5,59017,192.168.10.3,53,17,7/7/2017 3:30,165,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,945454.5455,24242.42424,55.0,54.24942396,112,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,12121.21212,12121.21212,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14412-80-6,172.16.0.1,14412,192.168.10.50,80,6,7/7/2017 3:56,705776,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,16482.56671,12.75192129,88222.0,249149.3676,704835,3,816,408.0,544.4722215,793,23,705628,141125.6,315123.2839,704835,3,0,0,0,0,72,132,4.25064043,8.50128086,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.16-199.244.48.55-42438-443-6,192.168.10.16,42438,199.244.48.55,443,6,7/7/2017 3:30,143033,47,66,1331,108751,570,0,28.31914894,110.239878,4344,0,1647.742424,753.1158724,769626.5897,790.0274762,1277.080357,4943.40638,23086,0,143033,3109.413043,7504.314823,23783,1,119903,1844.661538,5898.111566,23782,1,0,0,0,0,1188,2120,328.5954989,461.4319772,0,4344,965.6315789,988.2434248,976625.0666,0,0,0,1,0,0,0,0,1,974.1769912,28.31914894,1647.742424,1188,0,0,0,0,0,0,47,1331,66,108751,29200,61,31,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14538-80-6,172.16.0.1,14538,192.168.10.50,80,6,7/7/2017 3:57,32408,3,4,26,11601,20,0,8.666666667,10.26320288,8675,0,2900.25,4088.041942,358769.4396,215.9960504,5401.333333,13005.35057,31948,6,32019,16009.5,22632.36675,32013,6,32343,10781.0,18370.1362,31993,161,0,0,0,0,72,92,92.56973587,123.4263145,0,8675,1453.375,3091.095642,9554872.268,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-52188-80-6,172.16.0.1,52188,192.168.10.50,80,6,7/7/2017 3:56,954476,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,12181.55302,7.333866959,159079.3333,384954.2299,944832,158,9234,4617.0,6247.995519,9035,199,954303,318101.0,542784.2696,944832,158,0,0,0,0,72,92,3.14308584,4.19078112,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
178.255.83.1-192.168.10.5-80-55182-6,192.168.10.5,55182,178.255.83.1,80,6,7/7/2017 3:30,282078,3,4,442,872,436,0,147.3333333,250.0106664,860,0,218.0,428.0093457,4658.286006,24.81583108,47013.0,92770.78583,234980,1,258290,129145.0,149673.2924,234980,23310,258840,86280.0,148917.7035,258235,1,0,0,0,0,72,92,10.63535618,14.1804749,0,860,164.25,319.3698036,101997.0714,0,0,0,1,0,0,0,0,1,187.7142857,147.3333333,218.0,72,0,0,0,0,0,0,3,442,4,872,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.16-199.244.48.55-42442-443-6,192.168.10.16,42442,199.244.48.55,443,6,7/7/2017 3:30,142215,44,53,1319,104393,570,0,29.97727273,113.8247303,4344,0,1969.679245,940.5657417,743325.247,682.0658862,1481.40625,5312.547458,23099,1,142215,3307.325581,7738.715184,23831,1,119222,2292.730769,6508.728514,24057,2,0,0,0,0,1116,1704,309.3907112,372.6751749,0,4344,1078.693878,1193.578233,1424628.998,0,0,0,1,0,0,0,0,1,1089.814433,29.97727273,1969.679245,1116,0,0,0,0,0,0,44,1319,53,104393,29200,61,29,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-56771-17,192.168.10.5,56771,192.168.10.3,53,17,7/7/2017 3:30,59362,4,2,152,190,38,38,38.0,0.0,95,95,95.0,0.0,5761.261413,101.0747616,11872.4,16746.4084,35386,3,35393,11797.66667,20428.09591,35386,3,3,3.0,0.0,3,3,0,0,0,0,80,40,67.38317442,33.69158721,38,95,54.28571429,27.81315208,773.5714286,0,0,0,0,0,0,0,0,0,63.33333333,38.0,95.0,80,0,0,0,0,0,0,4,152,2,190,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-14519-80-6,172.16.0.1,14519,192.168.10.50,80,6,7/7/2017 3:57,569842,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,20414.43067,15.79385163,71230.25,200890.8089,568409,3,1067,533.5,750.2402948,1064,3,569746,113949.2,254051.1323,568409,3,0,0,0,0,72,132,5.26461721,10.52923442,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51737-80-6,172.16.0.1,51737,192.168.10.50,80,6,7/7/2017 3:56,72101717,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,161.6743746,0.166431543,6554701.545,18700000.0,62300000,24,71400000,10200000.0,23200000.0,62300000,209,744173,248057.6667,420500.0283,733573,160,0,0,0,0,172,92,0.110954362,0.055477181,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,885.0,0.0,885,885,35700000.0,37700000.0,62300000,9026430,DDoS
172.16.0.1-192.168.10.50-49879-80-6,172.16.0.1,49879,192.168.10.50,80,6,7/7/2017 3:56,5641864,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.253913246,0.708985541,1880621.333,3257328.235,5641860,1,5641864,1880621.333,3257328.235,5641860,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.708985541,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,5641860.0,0.0,5641860,5641860,DDoS
172.16.0.1-192.168.10.50-14639-80-6,172.16.0.1,14639,192.168.10.50,80,6,7/7/2017 3:57,12210736,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.965483489,0.327580582,4070245.333,7047268.462,12200000,1004,12200000,4070245.333,7047268.462,12200000,1004,0,0.0,0.0,0,0,0,0,0,0,80,0,0.327580582,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3006.0,0.0,3006,3006,12200000.0,0.0,12200000,12200000,DDoS
172.16.0.1-192.168.10.50-50122-80-6,172.16.0.1,50122,192.168.10.50,80,6,7/7/2017 3:56,1204243,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2188.714486,9660.01048,7.473574686,150530.375,425285.4464,1203058,3,888,444.0,487.903679,789,99,1204183,240836.6,537898.2375,1203058,3,0,0,0,0,72,132,2.491191562,4.982383124,0,4380,1163.3,1911.191138,3652651.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14626-80-6,172.16.0.1,14626,192.168.10.50,80,6,7/7/2017 3:57,36507,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,318651.2176,191.7440491,6084.5,14401.65015,35475,5,954,477.0,605.2834047,905,49,36423,12141.0,20213.27851,35475,5,0,0,0,0,72,92,82.17602104,109.568028,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-51824-80-6,172.16.0.1,51824,192.168.10.50,80,6,7/7/2017 3:56,72085340,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,161.7943399,0.1803418,6007111.667,18800000.0,65400000,3,71200000,10200000.0,24500000.0,65400000,3,873418,218354.5,436227.0729,872695,3,0,0,0,0,172,112,0.110979569,0.069362231,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,888.0,0.0,888,888,35600000.0,42200000.0,65400000,5786141,DDoS
172.16.0.1-192.168.10.50-14578-80-6,172.16.0.1,14578,192.168.10.50,80,6,7/7/2017 3:57,657028,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17705.48592,12.1760412,93861.14286,247904.7341,656056,3,707,353.5,495.6818536,704,3,656974,164243.5,327875.1415,656056,4,0,0,0,0,72,112,4.566015451,7.610025752,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-54048-17,192.168.10.5,54048,192.168.10.3,53,17,7/7/2017 3:30,51337,4,2,176,144,44,44,44.0,0.0,72,72,72.0,0.0,6233.320997,116.8747687,10267.4,14231.89133,28978,2,28983,9661.0,16729.01273,28978,2,48,48.0,0.0,48,48,0,0,0,0,104,64,77.91651246,38.95825623,44,72,52.0,13.66260102,186.6666667,0,0,0,0,0,0,0,0,0,60.66666667,44.0,72.0,104,0,0,0,0,0,0,4,176,2,144,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51984-80-6,172.16.0.1,51984,192.168.10.50,80,6,7/7/2017 3:56,860426,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,13520.04705,8.135504971,143404.3333,349595.8565,857013,49,2207,1103.5,895.9042918,1737,470,860377,286792.3333,493826.4438,857013,760,0,0,0,0,72,92,3.486644987,4.648859983,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14137-80-6,172.16.0.1,14137,192.168.10.50,80,6,7/7/2017 3:56,36129,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,321985.1089,193.750173,6021.5,13874.06403,34321,4,1410,705.0,991.3637072,1406,4,36112,12037.33333,19305.34771,34321,371,0,0,0,0,72,92,83.03578842,110.7143846,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-50029-80-6,172.16.0.1,50029,192.168.10.50,80,6,7/7/2017 3:56,603391,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,39.77520381,6.629200634,201130.3333,347796.3796,602731,321,603391,201130.3333,347796.3796,602731,321,0,0.0,0.0,0,0,0,0,0,0,80,0,6.629200634,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.16.0.1-192.168.10.50-14340-80-6,172.16.0.1,14340,192.168.10.50,80,6,7/7/2017 3:56,10052764,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.387403106,0.397900518,3350921.333,5803962.537,10100000,0,10100000,3350921.333,5803962.537,10100000,0,0,0.0,0.0,0,0,0,0,0,0,80,0,0.397900518,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4.0,0.0,4,4,10100000.0,0.0,10100000,10100000,DDoS
172.16.0.1-192.168.10.50-15004-80-6,172.16.0.1,15004,192.168.10.50,80,6,7/7/2017 3:57,11800731,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.033772315,0.338962052,3933577.0,6812607.025,11800000,299,11800000,3933577.0,6812607.025,11800000,299,0,0.0,0.0,0,0,0,0,0,0,80,0,0.338962052,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,633.0,0.0,633,633,11800000.0,0.0,11800000,11800000,DDoS
192.168.10.16-199.244.48.55-42056-443-6,192.168.10.16,42056,199.244.48.55,443,6,7/7/2017 3:30,23598,26,30,156,56486,6,6,6.0,0.0,2896,0,1882.866667,774.3889575,2400288.16,2373.082465,429.0545455,2520.110465,18773,1,23598,943.92,3735.465566,18869,1,23529,811.3448276,3455.2422,18773,1,0,0,0,0,520,960,1101.788287,1271.294177,0,2896,993.8245614,1097.47335,1204447.754,1,0,0,0,0,0,0,0,1,1011.571429,6.0,1882.866667,520,0,0,0,0,0,0,26,156,30,56486,0,61,25,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-15148-80-6,172.16.0.1,15148,192.168.10.50,80,6,7/7/2017 3:57,5010920,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,5.986924557,0.997820759,1252730.0,2504790.711,5009916,1,5010920,1252730.0,2504790.711,5009916,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.997820759,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1004.0,0.0,1004,1004,5009916.0,0.0,5009916,5009916,DDoS
172.16.0.1-192.168.10.50-49707-80-6,172.16.0.1,49707,192.168.10.50,80,6,7/7/2017 3:56,965445,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,12049.36584,9.322126066,120680.625,340901.6758,964369,3,938,469.0,606.6976183,898,40,965307,193061.4,431174.2132,964369,3,0,0,0,0,72,132,3.107375355,6.214750711,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
172.217.10.238-192.168.10.9-80-8693-6,172.217.10.238,80,192.168.10.9,8693,6,7/7/2017 3:30,16,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,750000.0,125000.0,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,62500.0,62500.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,351,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-52071-80-6,172.16.0.1,52071,192.168.10.50,80,6,7/7/2017 3:56,73275165,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,159.1671612,0.163766264,6661378.636,19000000.0,63500000,0,72300000,10300000.0,23700000.0,63500000,0,1007721,335907.0,578685.6206,1004115,1029,0,0,0,0,172,92,0.109177509,0.054588755,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,5.0,0.0,5,5,36100000.0,38700000.0,63500000,8740789,DDoS
172.16.0.1-192.168.10.50-15010-80-6,172.16.0.1,15010,192.168.10.50,80,6,7/7/2017 3:57,1795622,3,4,26,11601,20,0,8.666666667,10.26320288,7215,0,2900.25,3540.00286,6475.193554,3.898370592,299270.3333,719725.6069,1768241,55,27166,13583.0,19057.94197,27059,107,1795486,598495.3333,1013118.913,1768241,160,0,0,0,0,72,92,1.670730254,2.227640339,0,7215,1453.375,2786.259804,7763243.696,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
192.168.10.3-192.168.10.5-53-65376-17,192.168.10.5,65376,192.168.10.3,53,17,7/7/2017 3:30,183,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1584699.454,21857.9235,61.0,64.83826031,131,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,80,80,10928.96175,10928.96175,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,80,0,0,0,0,0,0,2,86,2,204,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
172.16.0.1-192.168.10.50-51756-80-6,172.16.0.1,51756,192.168.10.50,80,6,7/7/2017 3:56,63715,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,182578.6706,141.2540218,7964.375,21791.65983,61884,1,1475,737.5,905.8037867,1378,97,63714,12742.8,27478.3847,61884,14,0,0,0,0,72,132,47.08467394,94.16934788,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DDoS
